lat,lng,anomaly,grid_label
37.487451,126.64619,1,KECADBAA
37.487418,126.646153,1,KECADBAA
37.487394,126.646126,1,KECADBAA
37.487379,126.646109,1,KECADBAA
37.487368,126.646097,1,KECADBAA
37.487362,126.64609,1,KECADBAA
37.487361,126.646088,1,KECADBAA
37.487343,126.646062,1,KECADBAA
37.487312,126.64603,1,KECADBAA
37.487265,126.645981,1,KECADBAA
37.487209,126.645926,1,KECADBAA
37.487156,126.64587,1,KECADBAA
37.4871,126.645808,1,KECADBAA
37.487042,126.64576,1,KECADBAA
37.486978,126.645739,1,KECADBAA
37.486908,126.645752,1,KECADBAA
37.486836,126.645797,1,KECADBAA
37.486776,126.645865,1,KECADBAA
37.486721,126.64595,1,KECADBAA
37.486658,126.646041,1,KECADBAA
37.486587,126.646138,1,KECADBAA
37.486512,126.646243,1,KECADBAA
37.486435,126.646353,1,KECADBAA
37.486358,126.64646,1,KECADBAA
37.486285,126.646563,1,KECADBAA
37.486222,126.646652,1,KECADBAA
37.48617,126.646724,1,KECADBAA
37.486126,126.646784,1,KECADBAA
37.486087,126.646838,1,KECADBAA
37.486057,126.646881,1,KECADBAA
37.486032,126.646918,1,KECADBAA
37.48601,126.646949,1,KECADBAA
37.485992,126.646975,1,KECADBAA
37.485974,126.646998,1,KECADBAA
37.485962,126.647015,1,KECADBAA
37.485951,126.64703,1,KECADBAA
37.485945,126.647039,1,KECADBAA
37.485942,126.647043,1,KECADBAA
37.485928,126.647064,1,KECADBAA
37.485909,126.64709,1,KECADBAA
37.485885,126.647124,1,KECADBAA
37.485853,126.647167,1,KECADBAA
37.485812,126.647226,1,KECADBAA
37.485759,126.647297,1,KECADBAA
37.485703,126.647377,1,KECADBAA
37.485638,126.647465,1,KECADBAA
37.48557,126.647564,1,KECADBAA
37.485497,126.647666,1,KECADBAA
37.485423,126.647771,1,KECADBAA
37.485348,126.647877,1,KECADBAA
37.485273,126.64799,1,KECADBAA
37.485195,126.648101,1,KECADBAA
37.485117,126.648209,1,KECADBAA
37.485036,126.648318,1,KECADBAA
37.484959,126.648428,1,KECADBAA
37.48488,126.648538,1,KECADBAA
37.484797,126.64865,1,KECADBAA
37.484717,126.648762,1,KECADBAA
37.484645,126.648866,1,KECADBAA
37.484573,126.648967,1,KECADBAB
37.484497,126.64907,1,KECADBAB
37.484421,126.649175,1,KECADBAB
37.484341,126.649291,1,KECADBAB
37.484257,126.649409,1,KECADBAB
37.484171,126.649529,1,KECADBAB
37.484084,126.649646,1,KECADBAB
37.483999,126.649771,1,KECADBAB
37.483911,126.649902,1,KECADBAB
37.48382,126.650035,1,KECADBAB
37.483729,126.65017,1,KECADBAB
37.483637,126.650302,1,KECADBAB
37.483544,126.650435,1,KECADBAB
37.483456,126.650562,1,KECADBAB
37.48337,126.650683,1,KECADBAB
37.483289,126.650802,1,KECADBAB
37.483202,126.650918,1,KECADBAB
37.483119,126.651042,1,KECADBAB
37.483037,126.65117,1,KECADBAB
37.482957,126.651303,1,KECADBAB
37.482875,126.651443,1,KECADBAB
37.482791,126.651591,1,KECADBAD
37.482707,126.651741,1,KECADBAD
37.482626,126.651895,1,KECADBAD
37.482541,126.652051,1,KECADBAD
37.482453,126.652204,1,KECADBAD
37.482371,126.652365,1,KECADBAD
37.482286,126.65252,1,KECADBAD
37.482201,126.652671,1,KECADBAD
37.482124,126.652812,1,KECADBAD
37.482045,126.652954,1,KECADBAD
37.481968,126.653095,1,KECADBAD
37.481889,126.653236,1,KECADBAD
37.481818,126.653382,1,KECADBAD
37.481737,126.653533,1,KECADBAD
37.481657,126.653684,1,KECADBAD
37.481581,126.653826,1,KECADBAD
37.481512,126.653963,1,KECADBAD
37.481443,126.654088,1,KECADBAD
37.48138,126.65421,1,KECADBAD
37.481324,126.654316,1,KECADBAD
37.481273,126.654415,1,KECADBAD
37.481227,126.6545,1,KECADBAD
37.481185,126.654576,1,KECADBAD
37.481151,126.654642,1,KECADBAD
37.48112,126.654705,1,KECADBAD
37.481082,126.654774,1,KECADBAD
37.481047,126.654838,1,KECADBAD
37.481012,126.654905,1,KECADBAD
37.480972,126.654974,1,KECADBAD
37.480931,126.655048,1,KECADBAD
37.48089,126.655127,1,KECADBAD
37.480848,126.655207,1,KECADBAD
37.480803,126.655291,1,KECADBAD
37.480755,126.655378,1,KECADBAD
37.480706,126.655472,1,KECADBAD
37.480657,126.655573,1,KECADBAD
37.480597,126.655678,1,KECADBAD
37.480537,126.65579,1,KECADBAD
37.480476,126.655903,1,KECADBAD
37.480414,126.656017,1,KECADBAD
37.480348,126.656138,1,KECADBAD
37.480283,126.656257,1,KECADBAD
37.480219,126.656376,1,KECADBAD
37.480153,126.656495,1,KECADBAD
37.480093,126.656604,1,KECADBAD
37.480025,126.656717,1,KECADBBC
37.479961,126.656826,1,KECADBBC
37.479904,126.656949,1,KECADBBC
37.479871,126.657054,1,KECADBBC
37.479827,126.657156,1,KECADBBC
37.479776,126.657241,1,KECADBBC
37.479733,126.657314,1,KECADBBC
37.479694,126.657395,1,KECADBBC
37.479654,126.657467,1,KECADBBC
37.479615,126.657547,1,KECADBBC
37.479577,126.657615,1,KECADBBC
37.47955,126.65767,1,KECADBBC
37.479521,126.657725,1,KECADBBC
37.47949,126.65778,1,KECADBBC
37.479466,126.657836,1,KECADBBC
37.479442,126.657875,1,KECADBBC
37.479421,126.657908,1,KECADBBC
37.479407,126.657934,1,KECADBBC
37.479395,126.657957,1,KECADBBC
37.479387,126.657963,1,KECADBBC
37.479382,126.657974,1,KECADBBC
37.479375,126.657989,1,KECADBBC
37.479364,126.658004,1,KECADBBC
37.479361,126.658009,1,KECADBBC
37.479352,126.658011,1,KECADBBC
37.479335,126.658036,1,KECADBBC
37.479315,126.658069,1,KECADBBC
37.47929,126.658112,1,KECADBBC
37.47925,126.658159,1,KECADBBC
37.479218,126.658226,1,KECADBBC
37.479181,126.658302,1,KECADBBC
37.479146,126.658378,1,KECADBBC
37.4791,126.658472,1,KECADBBC
37.479055,126.658561,1,KECADBBC
37.479004,126.65865,1,KECADBBC
37.478944,126.658743,1,KECADBBC
37.478886,126.658842,1,KECADBBC
37.478821,126.658954,1,KECADBBC
37.478757,126.659069,1,KECADBBC
37.478694,126.659188,1,KECADBBC
37.478619,126.659311,1,KECADBBC
37.478542,126.659443,1,KECADBBC
37.478453,126.659584,1,KECADBBC
37.478371,126.659733,1,KECADBBC
37.478288,126.659888,1,KECADBBC
37.4782,126.660053,1,KECADBBC
37.478116,126.660218,1,KECADBBC
37.47803,126.660383,1,KECADBBC
37.477948,126.660546,1,KECADBBC
37.477863,126.660703,1,KECADBBC
37.477786,126.660863,1,KECADBBC
37.477713,126.661021,1,KECADBBC
37.477631,126.661167,1,KECADBBC
37.477552,126.661317,1,KECADBBC
37.477475,126.661469,1,KECADBBC
37.477395,126.661624,1,KECADBBC
37.477317,126.66177,1,KECADBBC
37.477242,126.661916,1,KECADBBC
37.477161,126.662069,1,KECADBBC
37.477083,126.662215,1,KECADBBC
37.477006,126.662357,1,KECADBBC
37.476935,126.662497,1,KECADBBC
37.476861,126.662631,1,KECADBBC
37.476781,126.662771,1,KECADBBC
37.476719,126.662913,1,KECADBBC
37.476641,126.663056,1,KECADBBC
37.476558,126.663205,1,KECADBBC
37.476468,126.663361,1,KECADBBC
37.47638,126.663523,1,KECADBBC
37.476295,126.663684,1,KECADBBC
37.476214,126.663836,1,KECADBBC
37.476139,126.663972,1,KECADBDA
37.476067,126.664099,1,KECADBDA
37.475999,126.66422,1,KECADBDA
37.47594,126.664327,1,KECADBDA
37.475892,126.664416,1,KECADBDB
37.47585,126.66449,1,KECADBDB
37.475808,126.664548,1,KECADBDB
37.475765,126.664588,1,KECADBDB
37.475714,126.664597,1,KECADBDB
37.47567,126.664579,1,KECADBDB
37.475622,126.664542,1,KECADBDB
37.475586,126.664475,1,KECADBDB
37.475558,126.664374,1,KECADBDA
37.475526,126.664246,1,KECADBDA
37.475495,126.664084,1,KECADBDA
37.47547,126.66391,1,KECADBDA
37.475442,126.663747,1,KECADBDA
37.475408,126.663588,1,KECADBDA
37.47538,126.663435,1,KECADBDA
37.475349,126.663305,1,KECADBDA
37.475334,126.663186,1,KECADBDA
37.475323,126.663085,1,KECADBDA
37.475315,126.663011,1,KECADBDA
37.475308,126.662962,1,KECADBDA
37.475303,126.662928,1,KECADBDA
37.475303,126.662918,1,KECADBDA
37.475302,126.662912,1,KECADBDA
37.475315,126.662888,1,KECADBDA
37.475313,126.662877,1,KECADBDA
37.475312,126.662857,1,KECADBDA
37.475305,126.662813,1,KECADBDA
37.475281,126.66276,1,KECADBDA
37.475234,126.662715,1,KECADBDA
37.475174,126.66268,1,KECADBDA
37.475101,126.662677,1,KECADBDA
37.475019,126.662696,1,KECADBDA
37.474933,126.662741,1,KECADBDA
37.47485,126.662794,1,KECADBDA
37.474773,126.662851,1,KECADBDA
37.474713,126.66293,1,KECADBDA
37.474663,126.663014,1,KECADBDA
37.47462,126.663088,1,KECADBDA
37.47458,126.663162,1,KECADBDA
37.474532,126.663247,1,KECADBDA
37.474477,126.663342,1,KECADBDA
37.474421,126.66344,1,KECADBDA
37.474364,126.663545,1,KECADBDA
37.474311,126.663656,1,KECADBDA
37.474253,126.663757,1,KECADBDA
37.474199,126.663861,1,KECADBDA
37.474144,126.663968,1,KECADBDA
37.474092,126.664069,1,KECADBDA
37.474036,126.664172,1,KECADBDA
37.473972,126.664275,1,KECADBDA
37.473914,126.664378,1,KECADBDA
37.473863,126.664475,1,KECADBDB
37.473824,126.66456,1,KECADBDB
37.47379,126.664627,1,KECADBDB
37.47377,126.664672,1,KECADBDB
37.473752,126.664706,1,KECADBDB
37.473729,126.664747,1,KECADBDB
37.473703,126.664789,1,KECADBDB
37.473679,126.664831,1,KECADBDB
37.473662,126.664854,1,KECADBDB
37.473645,126.664883,1,KECADBDB
37.473635,126.664898,1,KECADBDB
37.473631,126.664904,1,KECADBDB
37.473603,126.664908,1,KECADBDB
37.473566,126.664951,1,KECADBDB
37.473506,126.665,1,KECADBDB
37.473433,126.665054,1,KECADBDB
37.473353,126.665113,1,KECADBDB
37.473267,126.665178,1,KECADBDB
37.473178,126.665248,1,KECADBDB
37.473085,126.665317,1,KECADBDB
37.472991,126.665385,1,KECADBDB
37.472912,126.665448,1,KECADBDB
37.472844,126.665501,1,KECADBDB
37.472789,126.665544,1,KECADBDB
37.472732,126.665587,1,KECADBDB
37.472669,126.665622,1,KECADBDB
37.472595,126.665648,1,KECADBDB
37.472516,126.665657,1,KECADBDB
37.472442,126.665652,1,KECADBDB
37.472369,126.66564,1,KECADBDB
37.47229,126.665628,1,KECADBDB
37.472195,126.665612,1,KECADBDB
37.472092,126.665596,1,KECADBDB
37.471989,126.665579,1,KECADBDB
37.471892,126.665564,1,KECADBDB
37.471799,126.665545,1,KECADBDB
37.47171,126.66553,1,KECADBDB
37.471628,126.665513,1,KECADBDB
37.471546,126.665492,1,KECADBDB
37.471466,126.665459,1,KECADBDB
37.471386,126.665406,1,KECADBDB
37.471312,126.665347,1,KECADBDB
37.471238,126.665281,1,KECADBDB
37.471172,126.665206,1,KECADBDB
37.471108,126.66512,1,KECADBDB
37.471053,126.665025,1,KECADBDB
37.471003,126.664933,1,KECADBDB
37.470961,126.664859,1,KECADBDB
37.470917,126.664791,1,KECADBDB
37.470875,126.664733,1,KECADBDB
37.470824,126.664701,1,KECADBDB
37.470782,126.664688,1,KECADBDB
37.470741,126.664698,1,KECADBDB
37.470704,126.664713,1,KECADBDB
37.470675,126.664729,1,KECADBDB
37.470637,126.664759,1,KECADBDB
37.470603,126.664802,1,KECADBDB
37.470564,126.664839,1,KECADBDB
37.470523,126.664886,1,KECADBDB
37.470488,126.664919,1,KECADBDB
37.470461,126.664961,1,KECADBDB
37.470423,126.665005,1,KECADBDB
37.470396,126.66505,1,KECADBDB
37.470366,126.66509,1,KECADBDB
37.470332,126.665123,1,KECADBDB
37.47029,126.665154,1,KECADBDB
37.470246,126.665163,1,KECADBDB
37.470204,126.665163,1,KECADBDB
37.469712,126.66456,1,KECADBDB
37.469712,126.66456,1,KECADBDB
37.477,126.662663,1,KECADBBC
37.477151,126.66238,1,KECADBBC
37.477227,126.662237,1,KECADBBC
37.477297,126.662085,1,KECADBBC
37.477365,126.66195,1,KECADBBC
37.47744,126.661811,1,KECADBBC
37.477516,126.661675,1,KECADBBC
37.477589,126.661543,1,KECADBBC
37.477658,126.661408,1,KECADBBC
37.477728,126.66128,1,KECADBBC
37.477801,126.661149,1,KECADBBC
37.477876,126.661016,1,KECADBBC
37.477946,126.660878,1,KECADBBC
37.478015,126.660742,1,KECADBBC
37.478085,126.660606,1,KECADBBC
37.478153,126.660475,1,KECADBBC
37.478226,126.660339,1,KECADBBC
37.478306,126.6602,1,KECADBBC
37.47838,126.660058,1,KECADBBC
37.478457,126.659922,1,KECADBBC
37.478533,126.659775,1,KECADBBC
37.478609,126.659633,1,KECADBBC
37.478683,126.659491,1,KECADBBC
37.478759,126.659354,1,KECADBBC
37.478828,126.659218,1,KECADBBC
37.478898,126.659079,1,KECADBBC
37.478967,126.658948,1,KECADBBC
37.47904,126.658821,1,KECADBBC
37.479113,126.658692,1,KECADBBC
37.47918,126.658558,1,KECADBBC
37.479251,126.658425,1,KECADBBC
37.479323,126.65829,1,KECADBBC
37.479396,126.658156,1,KECADBBC
37.479471,126.658023,1,KECADBBC
37.479536,126.657889,1,KECADBBC
37.479599,126.657762,1,KECADBBC
37.479665,126.657639,1,KECADBBC
37.47973,126.657512,1,KECADBBC
37.479795,126.657391,1,KECADBBC
37.479862,126.657277,1,KECADBBC
37.479925,126.657163,1,KECADBBC
37.479987,126.657061,1,KECADBBC
37.479984,126.657075,1,KECADBBC
37.480066,126.656907,1,KECADBBC
37.480133,126.656782,1,KECADBBC
37.480198,126.656665,1,KECADBBC
37.480267,126.656546,1,KECADBAD
37.480338,126.656437,1,KECADBAD
37.480399,126.656331,1,KECADBAD
37.480448,126.656239,1,KECADBAD
37.48049,126.656157,1,KECADBAD
37.480532,126.656102,1,KECADBAD
37.480557,126.656049,1,KECADBAD
37.480589,126.65602,1,KECADBAD
37.480631,126.656008,1,KECADBAD
37.480696,126.656045,1,KECADBAD
37.480738,126.656109,1,KECADBAD
37.480801,126.656202,1,KECADBAD
37.480874,126.656315,1,KECADBAD
37.48095,126.656422,1,KECADBAD
37.481037,126.656548,1,KECADBAD
37.481122,126.656668,1,KECADBBC
37.481215,126.656797,1,KECADBBC
37.481302,126.656933,1,KECADBBC
37.481387,126.657063,1,KECADBBC
37.481478,126.657197,1,KECADBBC
37.481562,126.65734,1,KECADBBC
37.481644,126.657475,1,KECADBBC
37.481719,126.657611,1,KECADBBC
37.481793,126.657736,1,KECADBBC
37.481869,126.657855,1,KECADBBC
37.481938,126.657962,1,KECADBBC
37.482004,126.658059,1,KECADBBC
37.482059,126.658145,1,KECADBBC
37.482104,126.658211,1,KECADBBC
37.482144,126.658267,1,KECADBBC
37.482179,126.658322,1,KECADBBC
37.48221,126.658367,1,KECADBBC
37.482231,126.658399,1,KECADBBC
37.482243,126.658415,1,KECADBBC
37.482246,126.658427,1,KECADBBC
37.482251,126.658434,1,KECADBBC
37.48227,126.658444,1,KECADBBC
37.482281,126.658467,1,KECADBBC
37.482304,126.65851,1,KECADBBC
37.482338,126.658569,1,KECADBBC
37.482379,126.658627,1,KECADBBC
37.48242,126.658697,1,KECADBBC
37.482467,126.658766,1,KECADBBC
37.482511,126.658842,1,KECADBBC
37.482566,126.658919,1,KECADBBC
37.482615,126.658996,1,KECADBBC
37.482664,126.659068,1,KECADBBC
37.482724,126.659131,1,KECADBBC
37.482794,126.659188,1,KECADBBC
37.482861,126.659235,1,KECADBBA
37.482911,126.659275,1,KECADBBA
37.482948,126.659314,1,KECADBBA
37.482974,126.659348,1,KECADBBA
37.482994,126.659377,1,KECADBBA
37.483006,126.659386,1,KECADBBA
37.483012,126.659391,1,KECADBBA
37.483013,126.659394,1,KECADBBA
37.48305,126.659432,1,KECADBBA
37.483081,126.659459,1,KECADBBA
37.48313,126.659492,1,KECADBBA
37.483178,126.659521,1,KECADBBA
37.48322,126.659548,1,KECADBBA
37.483259,126.659576,1,KECADBBA
37.483283,126.659595,1,KECADBBA
37.483305,126.659608,1,KECADBBA
37.483324,126.659619,1,KECADBBA
37.483347,126.659637,1,KECADBBA
37.483372,126.659653,1,KECADBBA
37.483392,126.659666,1,KECADBBA
37.483428,126.659694,1,KECADBBA
37.483446,126.659706,1,KECADBBA
37.483457,126.659712,1,KECADBBA
37.483463,126.659713,1,KECADBBA
37.483491,126.659735,1,KECADBBA
37.483514,126.659751,1,KECADBBA
37.483539,126.659768,1,KECADBBA
37.48357,126.659788,1,KECADBBA
37.4836,126.659808,1,KECADBBA
37.483633,126.659828,1,KECADBBA
37.483662,126.659849,1,KECADBBA
37.483693,126.659862,1,KECADBBA
37.483724,126.659874,1,KECADBBA
37.483752,126.65989,1,KECADBBA
37.483771,126.659899,1,KECADBBA
37.483797,126.659914,1,KECADBBA
37.483817,126.659927,1,KECADBBA
37.483827,126.659933,1,KECADBBA
37.483829,126.659935,1,KECADBBA
37.483858,126.659941,1,KECADBBA
37.483877,126.659955,1,KECADBBA
37.483891,126.659967,1,KECADBBA
37.483896,126.659972,1,KECADBBA
37.4839,126.659974,1,KECADBBA
37.483921,126.65999,1,KECADBBA
37.483948,126.660005,1,KECADBBA
37.483963,126.660017,1,KECADBBA
37.483975,126.660027,1,KECADBBA
37.48399,126.660034,1,KECADBBA
37.483998,126.660041,1,KECADBBA
37.484009,126.660047,1,KECADBBA
37.484026,126.660056,1,KECADBBA
37.484044,126.660067,1,KECADBBA
37.484055,126.660076,1,KECADBBA
37.484059,126.660079,1,KECADBBA
37.48408,126.660094,1,KECADBBA
37.484086,126.660102,1,KECADBBA
37.484084,126.660105,1,KECADBBA
37.484096,126.660118,1,KECADBBA
37.484097,126.660138,1,KECADBBA
37.48409,126.660159,1,KECADBBA
37.484082,126.660176,1,KECADBBA
37.484057,126.66027,1,KECADBBA
37.484048,126.660293,1,KECADBBA
37.484038,126.660311,1,KECADBBA
37.483977,126.660436,1,KECADBBA
37.483965,126.660466,1,KECADBBA
37.483949,126.660493,1,KECADBBA
37.483934,126.660517,1,KECADBBA
37.483922,126.660537,1,KECADBBA
37.483913,126.660562,1,KECADBBA
37.483898,126.66059,1,KECADBBA
37.483885,126.660619,1,KECADBBA
37.483869,126.660641,1,KECADBBA
37.483855,126.660658,1,KECADBBA
37.48368,126.660803,1,KECADBBA
37.483673,126.660825,1,KECADBBA
37.483658,126.660851,1,KECADBBA
37.483642,126.660882,1,KECADBBA
37.483628,126.660906,1,KECADBBA
37.483618,126.660927,1,KECADBBA
37.48361,126.660948,1,KECADBBA
37.4836,126.660968,1,KECADBBA
37.483578,126.661011,1,KECADBBA
37.483566,126.661037,1,KECADBBA
37.483552,126.661065,1,KECADBBA
37.483537,126.661088,1,KECADBBA
37.483525,126.661108,1,KECADBBA
37.483514,126.661131,1,KECADBBA
37.483503,126.661149,1,KECADBBA
37.483034,126.660709,1,KECADBBA
37.483048,126.660682,1,KECADBBA
37.483056,126.660671,1,KECADBBA
37.483058,126.660636,1,KECADBBA
37.48307,126.660621,1,KECADBBA
37.483082,126.660607,1,KECADBBA
37.483093,126.660597,1,KECADBBA
37.483106,126.660594,1,KECADBBA
37.483085,126.660603,1,KECADBBA
37.483096,126.660595,1,KECADBBA
37.482987,126.66009,1,KECADBBA
37.482982,126.660042,1,KECADBBA
37.482982,126.660042,1,KECADBBA
37.488112,126.647887,1,KECADBAA
37.488747,126.64746,1,KECADBAA
37.489893,126.647777,1,KECABDCC
37.490033,126.647794,1,KECABDCC
37.490161,126.647804,1,KECABDCC
37.490278,126.647813,1,KECABDCC
37.490381,126.647819,1,KECABDCC
37.490473,126.647822,1,KECABDCC
37.490542,126.64782,1,KECABDCC
37.49061,126.647823,1,KECABDCC
37.490677,126.647826,1,KECABDCC
37.490737,126.647826,1,KECABDCC
37.490796,126.647828,1,KECABDCC
37.490852,126.647829,1,KECABDCC
37.490902,126.64783,1,KECABDCC
37.490942,126.647833,1,KECABDCC
37.490972,126.647836,1,KECABDCC
37.491005,126.647838,1,KECABDCC
37.491023,126.647838,1,KECABDCC
37.491043,126.647839,1,KECABDCC
37.49106,126.647841,1,KECABDCC
37.491086,126.647842,1,KECABDCC
37.491116,126.647844,1,KECABDCC
37.491157,126.647848,1,KECABDCC
37.491207,126.64785,1,KECABDCC
37.491271,126.647851,1,KECABDCC
37.491349,126.647859,1,KECABDCC
37.491426,126.647863,1,KECABDCC
37.49151,126.647868,1,KECABDCC
37.491598,126.647879,1,KECABDCC
37.491689,126.647886,1,KECABDCC
37.491783,126.647892,1,KECABDCC
37.491884,126.647899,1,KECABDCC
37.491998,126.647903,1,KECABDCC
37.492118,126.647912,1,KECABDCC
37.492241,126.647918,1,KECABDCC
37.492374,126.647924,1,KECABDCC
37.492505,126.64793,1,KECABDCC
37.492639,126.647939,1,KECABDCC
37.492778,126.64795,1,KECABDCC
37.492925,126.647956,1,KECABDCC
37.493066,126.64796,1,KECABDCC
37.493206,126.647966,1,KECABDCC
37.493343,126.647966,1,KECABDCC
37.493479,126.647973,1,KECABDCC
37.493614,126.647982,1,KECABDCC
37.493753,126.647986,1,KECABDCC
37.49389,126.647992,1,KECABDCC
37.494026,126.648002,1,KECABDCC
37.494171,126.64801,1,KECABDCC
37.49432,126.648015,1,KECABDCC
37.494467,126.648019,1,KECABDCC
37.494616,126.648027,1,KECABDCC
37.494769,126.648036,1,KECABDCC
37.494921,126.648041,1,KECABDCC
37.495074,126.648046,1,KECABDCC
37.495239,126.64804,1,KECABDCC
37.495414,126.648031,1,KECABDCC
37.495588,126.648031,1,KECABDCC
37.495759,126.648037,1,KECABDCC
37.495918,126.648043,1,KECABDCC
37.496085,126.64805,1,KECABDCA
37.496254,126.648057,1,KECABDCA
37.496427,126.648056,1,KECABDCA
37.496597,126.648072,1,KECABDCA
37.496768,126.648082,1,KECABDCA
37.496945,126.648087,1,KECABDCA
37.497119,126.648095,1,KECABDCA
37.497288,126.648104,1,KECABDCA
37.497455,126.648114,1,KECABDCA
37.497615,126.648121,1,KECABDCA
37.497772,126.648128,1,KECABDCA
37.497924,126.648138,1,KECABDCA
37.498073,126.648146,1,KECABDCA
37.498219,126.648155,1,KECABDCA
37.498359,126.648163,1,KECABDCA
37.498504,126.648173,1,KECABDCA
37.498646,126.64818,1,KECABDCA
37.498791,126.648185,1,KECABDCA
37.498935,126.648199,1,KECABDCA
37.499089,126.648208,1,KECABDCA
37.499251,126.648208,1,KECABDCA
37.499409,126.648214,1,KECABDCA
37.499559,126.648225,1,KECABDCA
37.499714,126.648237,1,KECABDCA
37.49987,126.648241,1,KECABDCA
37.500021,126.648256,1,KECABDCA
37.500183,126.648267,1,KECABDCA
37.500358,126.648258,1,KECABDCA
37.500524,126.648276,1,KECABDCA
37.500692,126.648281,1,KECABDCA
37.500853,126.648291,1,KECABDCA
37.50101,126.648303,1,KECABDCA
37.501167,126.648308,1,KECABDCA
37.501329,126.648312,1,KECABDCA
37.501489,126.648315,1,KECABDCA
37.501648,126.648327,1,KECABDCA
37.501817,126.648336,1,KECABDCA
37.501984,126.648333,1,KECABDCA
37.502148,126.648353,1,KECABDCA
37.502318,126.648363,1,KECABDCA
37.502481,126.648374,1,KECABDCA
37.502641,126.648388,1,KECABDCA
37.502805,126.6484,1,KECABDAC
37.502964,126.64841,1,KECABDAC
37.503127,126.64842,1,KECABDAC
37.503281,126.648428,1,KECABDAC
37.503431,126.648435,1,KECABDAC
37.503582,126.648441,1,KECABDAC
37.503739,126.64845,1,KECABDAC
37.503897,126.648458,1,KECABDAC
37.504056,126.648464,1,KECABDAC
37.504219,126.648472,1,KECABDAC
37.504381,126.648476,1,KECABDAC
37.504545,126.648485,1,KECABDAC
37.5047,126.64849,1,KECABDAC
37.504854,126.648497,1,KECABDAC
37.505009,126.648503,1,KECABDAC
37.505163,126.648511,1,KECABDAC
37.505316,126.648518,1,KECABDAC
37.505466,126.648526,1,KECABDAC
37.505615,126.648534,1,KECABDAC
37.505761,126.648539,1,KECABDAC
37.505914,126.648544,1,KECABDAC
37.506072,126.648557,1,KECABDAC
37.506237,126.648567,1,KECABDAC
37.506396,126.648575,1,KECABDAC
37.506554,126.648583,1,KECABDAC
37.506712,126.648592,1,KECABDAC
37.506867,126.6486,1,KECABDAC
37.507022,126.648636,1,KECABDAC
37.507148,126.648697,1,KECABDAC
37.507332,126.648657,1,KECABDAC
37.507509,126.64866,1,KECABDAC
37.507679,126.648672,1,KECABDAC
37.50784,126.64868,1,KECABDAC
37.507998,126.648689,1,KECABDAC
37.508154,126.648697,1,KECABDAC
37.50831,126.648706,1,KECABDAC
37.50846,126.648713,1,KECABDAC
37.508608,126.648721,1,KECABDAC
37.508753,126.648729,1,KECABDAC
37.508898,126.648737,1,KECABDAC
37.50904,126.648745,1,KECABDAC
37.509185,126.648752,1,KECABDAC
37.509336,126.648759,1,KECABDAA
37.509489,126.648769,1,KECABDAA
37.509636,126.648778,1,KECABDAA
37.509784,126.648783,1,KECABDAA
37.509932,126.648789,1,KECABDAA
37.510076,126.648795,1,KECABDAA
37.510228,126.648802,1,KECABDAA
37.510379,126.648809,1,KECABDAA
37.510523,126.648815,1,KECABDAA
37.510667,126.648823,1,KECABDAA
37.51081,126.64883,1,KECABDAA
37.510948,126.648838,1,KECABDAA
37.511085,126.648843,1,KECABDAA
37.511216,126.648849,1,KECABDAA
37.511338,126.648856,1,KECABDAA
37.511457,126.648864,1,KECABDAA
37.51157,126.648871,1,KECABDAA
37.511681,126.648873,1,KECABDAA
37.511792,126.648881,1,KECABDAA
37.511912,126.648887,1,KECABDAA
37.512026,126.648893,1,KECABDAA
37.512139,126.648898,1,KECABDAA
37.512258,126.648903,1,KECABDAA
37.512373,126.64891,1,KECABDAA
37.512484,126.648916,1,KECABDAA
37.5126,126.648921,1,KECABDAA
37.512719,126.648925,1,KECABDAA
37.512836,126.648933,1,KECABDAB
37.512953,126.648937,1,KECABDAB
37.513073,126.648944,1,KECABDAB
37.513195,126.648952,1,KECABDAB
37.513312,126.648955,1,KECABDAB
37.513427,126.648962,1,KECABDAB
37.513542,126.648966,1,KECABDAB
37.513662,126.648972,1,KECABDAB
37.513786,126.648978,1,KECABDAB
37.51391,126.648985,1,KECABDAB
37.514037,126.64899,1,KECABDAB
37.514162,126.648997,1,KECABDAB
37.51429,126.649004,1,KECABDAB
37.51442,126.649012,1,KECABDAB
37.514549,126.649016,1,KECABDAB
37.51468,126.649021,1,KECABDAB
37.514811,126.649028,1,KECABDAB
37.514938,126.649035,1,KECABDAB
37.515061,126.64904,1,KECABDAB
37.515186,126.649048,1,KECABDAB
37.515307,126.649053,1,KECABDAB
37.515428,126.649059,1,KECABDAB
37.51555,126.649063,1,KECABDAB
37.515678,126.649066,1,KECABDAB
37.515815,126.649071,1,KECABDAB
37.515956,126.649076,1,KECABBCD
37.516101,126.64908,1,KECABBCD
37.516248,126.649086,1,KECABBCD
37.516402,126.649092,1,KECABBCD
37.516551,126.649099,1,KECABBCD
37.516701,126.649103,1,KECABBCD
37.516851,126.64911,1,KECABBCD
37.517001,126.64912,1,KECABBCD
37.517152,126.649137,1,KECABBCD
37.517301,126.649153,1,KECABBCD
37.51745,126.649167,1,KECABBCD
37.517593,126.649177,1,KECABBCD
37.517735,126.649183,1,KECABBCD
37.517876,126.64919,1,KECABBCD
37.518012,126.649199,1,KECABBCD
37.518149,126.649206,1,KECABBCD
37.518289,126.649213,1,KECABBCD
37.518424,126.649217,1,KECABBCD
37.518551,126.649222,1,KECABBCD
37.518678,126.649227,1,KECABBCD
